0.0119919776917,0.0,0.0
0.0290729999542,0.0,0.0
0.216531991959,0.0,0.0
0.402053117752,0.0,0.0
0.49152803421,0.000999987125397,0.00199997425079
0.707914113998,0.00900000333786,0.0149999856949
0.815984964371,0.0230000019073,0.039999961853
1.01476311684,0.0450000166893,0.0709999799728
1.21949911118,0.0720000267029,0.106999993324
1.23717308044,0.104000031948,0.143999993801
1.42620611191,0.134000003338,0.175999999046
1.63083004951,0.166999995708,0.205999970436
1.67275595665,0.199000000954,0.236999988556
1.83518195152,0.231999993324,0.266999959946
1.9608809948,0.268000006676,0.298999965191
2.14432811737,0.29800003767,0.325999975204
2.25076603889,0.332000017166,0.356000006199
2.45085501671,0.368000030518,0.388000011444
2.54431009293,0.397000014782,0.416999995708
2.75532913208,0.431999981403,0.449999988079
2.8085360527,0.462999999523,0.481000006199
2.96077609062,0.492999970913,0.513999998569
3.09472703934,0.522000014782,0.54699999094
3.31904697418,0.550000011921,0.578999936581
3.32668805122,0.574000060558,0.60900002718
3.57677006721,0.597000062466,0.638999998569
3.64368009567,0.632999956608,0.683999955654
3.88670492172,0.660999953747,0.722999989986
3.94181609154,0.688000023365,0.762999951839
4.19071102142,0.712999999523,0.800999939442
4.24671792984,0.740999996662,0.844999969006
4.49657297134,0.76700001955,0.885999977589
4.525578022,0.796000063419,0.925999939442
4.69258999825,0.821999967098,0.966000020504
4.90845513344,0.849000036716,1.00299996138
4.9870800972,0.879000008106,1.04399996996
5.13971209526,0.907000005245,1.07899993658
5.31703710556,0.938000023365,1.11499994993
5.5205039978,0.969000041485,1.15099996328
5.57704401016,1.0000000596,1.18300002813
5.83043003082,1.03500002623,1.2160000205
5.85066413879,1.0719999671,1.24599999189
6.0339910984,1.10799998045,1.27399998903
6.23732495308,1.14500004053,1.29500001669
6.31858205795,1.18100005388,1.31399995089
